title,authors,abstract,pdf_url,year,label
Neural Complexity Measures,,,https://papers.nips.cc/paper_files/paper/2020/file/6e17a5fd135fcaf4b49f2860c2474c7c-Paper.pdf,2020,Other
Walsh-Hadamard Variational Inference for Bayesian Deep Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/6df182582740607da754e4515b70e32d-Paper.pdf,2020,Deep Learning
MultiON: Benchmarking Semantic Map Memory using Multi-Object Navigation,,,https://papers.nips.cc/paper_files/paper/2020/file/6e01383fd96a17ae51cc3e15447e7533-Paper.pdf,2020,Reinforcement Learning
Optimal Iterative Sketching Methods with the Subsampled Randomized Hadamard Transform,,,https://papers.nips.cc/paper_files/paper/2020/file/6e69ebbfad976d4637bb4b39de261bf7-Paper.pdf,2020,Optimization
Provably adaptive reinforcement learning in metric spaces,,,https://papers.nips.cc/paper_files/paper/2020/file/6ef1173b096aa200158bfbc8af3ae8e3-Paper.pdf,2020,Reinforcement Learning
ShapeFlow: Learnable Deformation Flows Among 3D Shapes,,,https://papers.nips.cc/paper_files/paper/2020/file/6f1d0705c91c2145201df18a1a0c7345-Paper.pdf,2020,Computer Vision
Self-Supervised Learning by Cross-Modal Audio-Video Clustering,,,https://papers.nips.cc/paper_files/paper/2020/file/6f2268bd1d3d3ebaabb04d6b5d099425-Paper.pdf,2020,Deep Learning
Optimal Query Complexity of Secure Stochastic Convex Optimization,,,https://papers.nips.cc/paper_files/paper/2020/file/6f3a770e5af1fd4cadc5f004b81e1040-Paper.pdf,2020,Optimization
Generalization Bound of Gradient Descent for Non-Convex Metric Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/6f5e4e86a87220e5d361ad82f1ebc335-Paper.pdf,2020,Optimization
Dynamic Submodular Maximization,,,https://papers.nips.cc/paper_files/paper/2020/file/6fbd841e2e4b2938351a4f9b68f12e6b-Paper.pdf,2020,Optimization
Inference for Batched Bandits,,,https://papers.nips.cc/paper_files/paper/2020/file/6fd86e0ad726b778e37cf270fa0247d7-Paper.pdf,2020,Optimization
DynaBERT: Dynamic BERT with Adaptive Width and Depth,,,https://papers.nips.cc/paper_files/paper/2020/file/6f5216f8d89b086c18298e043bfe48ed-Paper.pdf,2020,Deep Learning
GANSpace: Discovering Interpretable GAN Controls,,,https://papers.nips.cc/paper_files/paper/2020/file/6fe43269967adbb64ec6149852b5cc3e-Paper.pdf,2020,Other
Limits on Testing Structural Changes in Ising Models,,,https://papers.nips.cc/paper_files/paper/2020/file/70431e77d378d760c3c5456519f06efe-Paper.pdf,2020,Other
Differentiable Expected Hypervolume Improvement for Parallel Multi-Objective Bayesian Optimization,,,https://papers.nips.cc/paper_files/paper/2020/file/6fec24eac8f18ed793f5eaad3dd7977c-Paper.pdf,2020,Other
Neuron-level Structured Pruning using Polarization Regularizer,,,https://papers.nips.cc/paper_files/paper/2020/file/703957b6dd9e3a7980e040bee50ded65-Paper.pdf,2020,Other
Field-wise Learning for Multi-field Categorical Data,,,https://papers.nips.cc/paper_files/paper/2020/file/7078971350bcefbc6ec2779c9b84a9bd-Paper.pdf,2020,Other
Unsupervised Learning of Visual Features by Contrasting Cluster Assignments,,,https://papers.nips.cc/paper_files/paper/2020/file/70feb62b69f16e0238f741fab228fec2-Paper.pdf,2020,Other
Continual Learning in Low-rank Orthogonal Subspaces,,,https://papers.nips.cc/paper_files/paper/2020/file/70d85f35a1fdc0ab701ff78779306407-Paper.pdf,2020,Other
Approximate Cross-Validation with Low-Rank Data in High Dimensions,,,https://papers.nips.cc/paper_files/paper/2020/file/6fd9a99a5abed788d9afc9d52d54e91b-Paper.pdf,2020,Other
"Sharpened Generalization Bounds based on Conditional Mutual Information and an Application to Noisy, Iterative Algorithms",,,https://papers.nips.cc/paper_files/paper/2020/file/712a3c9878efeae8ff06d57432016ceb-Paper.pdf,2020,Other
Information theoretic limits of learning a sparse rule,,,https://papers.nips.cc/paper_files/paper/2020/file/713fd63d76c8a57b16fc433fb4ae718a-Paper.pdf,2020,Other
A game-theoretic analysis of networked system control for common-pool resource management using multi-agent reinforcement learning,,,https://papers.nips.cc/paper_files/paper/2020/file/71c1806ca28b555c76650f52bb0d2810-Paper.pdf,2020,Other
Unsupervised Semantic Aggregation and Deformable Template Matching for Semi-Supervised Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/71a58e8cb75904f24cde464161c3e766-Paper.pdf,2020,Other
Optimal Best-arm Identification in Linear Bandits,,,https://papers.nips.cc/paper_files/paper/2020/file/7212a6567c8a6c513f33b858d868ff80-Paper.pdf,2020,Other
Data Diversification: A Simple Strategy For Neural Machine Translation,,,https://papers.nips.cc/paper_files/paper/2020/file/7221e5c8ec6b08ef6d3f9ff3ce6eb1d1-Paper.pdf,2020,Other
"What shapes feature representations? Exploring datasets, architectures, and training",,,https://papers.nips.cc/paper_files/paper/2020/file/71e9c6620d381d60196ebe694840aaaa-Paper.pdf,2020,Other
Interstellar: Searching Recurrent Architecture for  	Knowledge Graph Embedding,,,https://papers.nips.cc/paper_files/paper/2020/file/722caafb4825ef5d8670710fa29087cf-Paper.pdf,2020,Other
Learning Multi-Agent Coordination for Enhancing Target Coverage in Directional Sensor Networks,,,https://papers.nips.cc/paper_files/paper/2020/file/7250eb93b3c18cc9daa29cf58af7a004-Paper.pdf,2020,Reinforcement Learning
CoSE: Compositional Stroke Embeddings,,,https://papers.nips.cc/paper_files/paper/2020/file/723e8f97fde15f7a8d5ff8d558ea3f16-Paper.pdf,2020,Computer Vision
Biological credit assignment through dynamic inversion of feedforward networks,,,https://papers.nips.cc/paper_files/paper/2020/file/7261925973c9bf0a74d85ae968a57e5f-Paper.pdf,2020,Deep Learning
Discriminative Sounding Objects Localization via Self-supervised Audiovisual Matching,,,https://papers.nips.cc/paper_files/paper/2020/file/7288251b27c8f0e73f4d7f483b06a785-Paper.pdf,2020,Computer Vision
Learning Multi-Agent Communication through Structured Attentive Reasoning,,,https://papers.nips.cc/paper_files/paper/2020/file/72ab54f9b8c11fae5b923d7f854ef06a-Paper.pdf,2020,Reinforcement Learning
Private Identity Testing for High-Dimensional Distributions,,,https://papers.nips.cc/paper_files/paper/2020/file/72b32a1f754ba1c09b3695e0cb6cde7f-Paper.pdf,2020,Other
An Efficient Asynchronous Method for Integrating Evolutionary and Gradient-based Policy Search,,,https://papers.nips.cc/paper_files/paper/2020/file/731309c4bb223491a9f67eac5214fb2e-Paper.pdf,2020,Reinforcement Learning
On the Optimal Weighted $\ell_2$ Regularization in Overparameterized Linear Regression,,,https://papers.nips.cc/paper_files/paper/2020/file/72e6d3238361fe70f22fb0ac624a7072-Paper.pdf,2020,Optimization
Simple and Scalable Sparse k-means Clustering via Feature Ranking,,,https://papers.nips.cc/paper_files/paper/2020/file/735ddec196a9ca5745c05bec0eaa4bf9-Paper.pdf,2020,Optimization
Model-based Adversarial Meta-Reinforcement Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/73634c1dcbe056c1f7dcf5969da406c8-Paper.pdf,2020,Reinforcement Learning
Self-supervised learning through the eyes of a child,,,https://papers.nips.cc/paper_files/paper/2020/file/7183145a2a3e0ce2b68cd3735186b1d5-Paper.pdf,2020,Deep Learning
Graph Policy Network for Transferable Active Learning on Graphs,,,https://papers.nips.cc/paper_files/paper/2020/file/73740ea85c4ec25f00f9acbd859f861d-Paper.pdf,2020,Reinforcement Learning
Towards a Better Global Loss Landscape of GANs,,,https://papers.nips.cc/paper_files/paper/2020/file/738a6457be8432bab553e21b4235dd97-Paper.pdf,2020,Deep Learning
BanditPAM: Almost Linear Time k-Medoids Clustering via Multi-Armed Bandits,,,https://papers.nips.cc/paper_files/paper/2020/file/73b817090081cef1bca77232f4532c5d-Paper.pdf,2020,Optimization
Weighted QMIX: Expanding Monotonic Value Function Factorisation for Deep Multi-Agent Reinforcement Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/73a427badebe0e32caa2e1fc7530b7f3-Paper.pdf,2020,Reinforcement Learning
MetaSDF: Meta-Learning Signed Distance Functions,,,https://papers.nips.cc/paper_files/paper/2020/file/731c83db8d2ff01bdc000083fd3c3740-Paper.pdf,2020,Deep Learning
Evidential Sparsification of Multimodal Latent Spaces in Conditional Variational Autoencoders,,,https://papers.nips.cc/paper_files/paper/2020/file/73f95ee473881dea4afd89c06165fa66-Paper.pdf,2020,Other
An Unbiased Risk Estimator for Learning with Augmented Classes,,,https://papers.nips.cc/paper_files/paper/2020/file/747c1bcceb6109a4ef936bc70cfe67de-Paper.pdf,2020,Other
Learning Deformable Tetrahedral Meshes for 3D Reconstruction,,,https://papers.nips.cc/paper_files/paper/2020/file/7137debd45ae4d0ab9aa953017286b20-Paper.pdf,2020,Other
AutoBSS: An Efficient Algorithm for Block Stacking Style Search,,,https://papers.nips.cc/paper_files/paper/2020/file/747d3443e319a22747fbb873e8b2f9f2-Paper.pdf,2020,Other
Stochastic Optimization with Laggard Data Pipelines,,,https://papers.nips.cc/paper_files/paper/2020/file/74dbd1111727a31a2b825d615d80b2e7-Paper.pdf,2020,Other
Pushing the Limits of Narrow Precision Inferencing at Cloud Scale with Microsoft Floating Point,,,https://papers.nips.cc/paper_files/paper/2020/file/747e32ab0fea7fbd2ad9ec03daa3f840-Paper.pdf,2020,Other
Self-supervised Auxiliary Learning with Meta-paths for Heterogeneous Graphs,,,https://papers.nips.cc/paper_files/paper/2020/file/74de5f915765ea59816e770a8e686f38-Paper.pdf,2020,Other
GPS-Net: Graph-based Photometric Stereo Network,,,https://papers.nips.cc/paper_files/paper/2020/file/7503cfacd12053d309b6bed5c89de212-Paper.pdf,2020,Other
Consistent Structural Relation Learning for Zero-Shot Segmentation,,,https://papers.nips.cc/paper_files/paper/2020/file/7504adad8bb96320eb3afdd4df6e1f60-Paper.pdf,2020,Other
Truncated Linear Regression in High Dimensions,,,https://papers.nips.cc/paper_files/paper/2020/file/751f6b6b02bf39c41025f3bcfd9948ad-Paper.pdf,2020,Other
Model Selection in Contextual Stochastic Bandit Problems,,,https://papers.nips.cc/paper_files/paper/2020/file/751d51528afe5e6f7fe95dece4ed32ba-Paper.pdf,2020,Other
Incorporating Pragmatic Reasoning Communication into Emergent Language,,,https://papers.nips.cc/paper_files/paper/2020/file/7520fa31d14f45add6d61e52df5a03ff-Paper.pdf,2020,Other
Deep Subspace Clustering with Data Augmentation,,,https://papers.nips.cc/paper_files/paper/2020/file/753a043674f0193523abc1bbce678686-Paper.pdf,2020,Other
Can Graph Neural Networks Count Substructures?,,,https://papers.nips.cc/paper_files/paper/2020/file/75877cb75154206c4e65e76b88a12712-Paper.pdf,2020,Other
A Bayesian Perspective on Training Speed and Model Selection,,,https://papers.nips.cc/paper_files/paper/2020/file/75a7c30fc0063c4952d7eb044a3c0897-Paper.pdf,2020,Other
"UDH: Universal Deep Hiding for Steganography, Watermarking, and Light Field Messaging",,,https://papers.nips.cc/paper_files/paper/2020/file/73d02e4344f71a0b0d51a925246990e7-Paper.pdf,2020,Other
Doubly Robust Off-Policy Value and Gradient Estimation for Deterministic Policies,,,https://papers.nips.cc/paper_files/paper/2020/file/75df63609809c7a2052fdffe5c00a84e-Paper.pdf,2020,Other
Provably Efficient Neural GTD for Off-Policy Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/75ebb02f92fc30a8040bbd625af999f1-Paper.pdf,2020,Other
On the Modularity of Hypernetworks,,,https://papers.nips.cc/paper_files/paper/2020/file/75c58d36157505a600e0695ed0b3a22d-Paper.pdf,2020,Other
An Empirical Process Approach to the Union Bound: Practical Algorithms for Combinatorial and Linear Bandits,,,https://papers.nips.cc/paper_files/paper/2020/file/75800f73fa80f935216b8cfbedf77bfa-Paper.pdf,2020,Reinforcement Learning
Learning Discrete Energy-based Models via Auxiliary-variable Local Exploration,,,https://papers.nips.cc/paper_files/paper/2020/file/7612936dcc85282c6fa4dd9d4ffe57f1-Paper.pdf,2020,Deep Learning
BRP-NAS: Prediction-based NAS using GCNs,,,https://papers.nips.cc/paper_files/paper/2020/file/768e78024aa8fdb9b8fe87be86f64745-Paper.pdf,2020,Deep Learning
Entropic Optimal Transport between Unbalanced Gaussian Measures has a Closed Form,,,https://papers.nips.cc/paper_files/paper/2020/file/766e428d1e232bbdd58664b41346196c-Paper.pdf,2020,Optimization
ISTA-NAS: Efficient and Consistent Neural Architecture Search by Sparse Coding,,,https://papers.nips.cc/paper_files/paper/2020/file/76cf99d3614e23eabab16fb27e944bf9-Paper.pdf,2020,Deep Learning
Regularizing Black-box Models for Improved Interpretability,,,https://papers.nips.cc/paper_files/paper/2020/file/770f8e448d07586afbf77bb59f698587-Paper.pdf,2020,Optimization
Semi-Supervised Neural Architecture Search,,,https://papers.nips.cc/paper_files/paper/2020/file/77305c2f862ad1d353f55bf38e5a5183-Paper.pdf,2020,Deep Learning
Rel3D: A Minimally Contrastive Benchmark for Grounding Spatial Relations in 3D,,,https://papers.nips.cc/paper_files/paper/2020/file/76dc611d6ebaafc66cc0879c71b5db5c-Paper.pdf,2020,Computer Vision
Consistency Regularization for Certified Robustness of Smoothed Classifiers,,,https://papers.nips.cc/paper_files/paper/2020/file/77330e1330ae2b086e5bfcae50d9ffae-Paper.pdf,2020,Deep Learning
Robust Multi-Agent Reinforcement Learning with Model Uncertainty,,,https://papers.nips.cc/paper_files/paper/2020/file/774412967f19ea61d448977ad9749078-Paper.pdf,2020,Reinforcement Learning
SIRI: Spatial Relation Induced Network For Spatial Description Resolution,,,https://papers.nips.cc/paper_files/paper/2020/file/778609db5dc7e1a8315717a9cdd8fd6f-Paper.pdf,2020,NLP
Adaptive Shrinkage Estimation for Streaming Graphs,,,https://papers.nips.cc/paper_files/paper/2020/file/780261c4b9a55cd803080619d0cc3e11-Paper.pdf,2020,Optimization
Trust the Model When It Is Confident: Masked Model-based Actor-Critic,,,https://papers.nips.cc/paper_files/paper/2020/file/77133be2e96a577bd4794928976d2ae2-Paper.pdf,2020,Reinforcement Learning
Depth Uncertainty in Neural Networks,,,https://papers.nips.cc/paper_files/paper/2020/file/781877bda0783aac5f1cf765c128b437-Paper.pdf,2020,Deep Learning
Deep Shells: Unsupervised Shape Correspondence with Optimal Transport,,,https://papers.nips.cc/paper_files/paper/2020/file/769c3bce651ce5feaa01ce3b75986420-Paper.pdf,2020,Computer Vision
Non-Euclidean Universal Approximation,,,https://papers.nips.cc/paper_files/paper/2020/file/786ab8c4d7ee758f80d57e65582e609d-Paper.pdf,2020,Other
HM-ANN: Efficient Billion-Point Nearest Neighbor Search on Heterogeneous Memory,,,https://papers.nips.cc/paper_files/paper/2020/file/788d986905533aba051261497ecffcbb-Paper.pdf,2020,Other
FrugalML: How to use ML Prediction APIs more accurately and cheaply,,,https://papers.nips.cc/paper_files/paper/2020/file/789ba2ae4d335e8a2ad283a3f7effced-Paper.pdf,2020,Other
Sharp Representation Theorems for ReLU Networks with Precise Dependence on Depth,,,https://papers.nips.cc/paper_files/paper/2020/file/78f7d96ea21ccae89a7b581295f34135-Paper.pdf,2020,Other
Make One-Shot Video Object Segmentation Efficient Again,,,https://papers.nips.cc/paper_files/paper/2020/file/781397bc0630d47ab531ea850bddcf63-Paper.pdf,2020,Other
Monotone operator equilibrium networks,,,https://papers.nips.cc/paper_files/paper/2020/file/798d1c2813cbdf8bcdb388db0e32d496-Paper.pdf,2020,Other
Gibbs Sampling with People,,,https://papers.nips.cc/paper_files/paper/2020/file/7880d7226e872b776d8b9f23975e2a3d-Paper.pdf,2020,Other
Constraining Variational Inference with Geometric Jensen-Shannon Divergence,,,https://papers.nips.cc/paper_files/paper/2020/file/78719f11fa2df9917de3110133506521-Paper.pdf,2020,Other
Shared Experience Actor-Critic for Multi-Agent Reinforcement Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/7967cc8e3ab559e68cc944c44b1cf3e8-Paper.pdf,2020,Other
Non-Stochastic Control with Bandit Feedback,,,https://papers.nips.cc/paper_files/paper/2020/file/7a1d9028a78f418cb8f01909a348d9b2-Paper.pdf,2020,Other
Generalized Leverage Score Sampling for Neural Networks,,,https://papers.nips.cc/paper_files/paper/2020/file/7a22c0c0a4515485e31f95fd372050c9-Paper.pdf,2020,Other
An Optimal Elimination Algorithm for Learning a Best Arm,,,https://papers.nips.cc/paper_files/paper/2020/file/7a43ed4e82d06a1e6b2e88518fb8c2b0-Paper.pdf,2020,Other
Efficient Projection-free Algorithms for Saddle Point Problems,,,https://papers.nips.cc/paper_files/paper/2020/file/7a53928fa4dd31e82c6ef826f341daec-Paper.pdf,2020,Other
A mathematical model for automatic differentiation in machine learning,,,https://papers.nips.cc/paper_files/paper/2020/file/7a674153c63cff1ad7f0e261c369ab2c-Paper.pdf,2020,Other
Unsupervised Text Generation by Learning from Search,,,https://papers.nips.cc/paper_files/paper/2020/file/7a677bb4477ae2dd371add568dd19e23-Paper.pdf,2020,Other
Learning Compositional Rules via Neural Program Synthesis,,,https://papers.nips.cc/paper_files/paper/2020/file/7a685d9edd95508471a9d3d6fcace432-Paper.pdf,2020,Other
Incorporating BERT into Parallel Sequence Decoding with Adapters,,,https://papers.nips.cc/paper_files/paper/2020/file/7a6a74cbe87bc60030a4bd041dd47b78-Paper.pdf,2020,Other
When and How to Lift the Lockdown? Global COVID-19 Scenario Analysis and Policy Assessment using Compartmental Gaussian Processes,,,https://papers.nips.cc/paper_files/paper/2020/file/79a3308b13cd31f096d8a4a34f96b66b-Paper.pdf,2020,Other
Unsupervised Learning of Lagrangian Dynamics from Images for Prediction and Control,,,https://papers.nips.cc/paper_files/paper/2020/file/79f56e5e3e0e999b3c139f225838d41f-Paper.pdf,2020,Other
"SURF: A Simple, Universal, Robust, Fast Distribution Learning Algorithm",,,https://papers.nips.cc/paper_files/paper/2020/file/7ac52e3f2729d1b3f6d2b7e8f6467226-Paper.pdf,2020,Optimization
Understanding Approximate Fisher Information for Fast Convergence of Natural Gradient Descent in Wide Neural Networks,,,https://papers.nips.cc/paper_files/paper/2020/file/7b41bfa5085806dfa24b8c9de0ce567f-Paper.pdf,2020,Other
Stable and expressive recurrent vision models,,,https://papers.nips.cc/paper_files/paper/2020/file/766d856ef1a6b02f93d894415e6bfa0e-Paper.pdf,2020,Computer Vision
General Transportability of Soft Interventions: Completeness Results,,,https://papers.nips.cc/paper_files/paper/2020/file/7b497aa1b2a83ec63d1777a88676b0c2-Paper.pdf,2020,Optimization
Estimating Fluctuations in Neural Representations of Uncertain Environments,,,https://papers.nips.cc/paper_files/paper/2020/file/7a8b8402b2f0fc78cf726ee484a0a2b7-Paper.pdf,2020,Deep Learning
SCOP: Scientific Control for Reliable Neural Network Pruning,,,https://papers.nips.cc/paper_files/paper/2020/file/7bcdf75ad237b8e02e301f4091fb6bc8-Paper.pdf,2020,Deep Learning
Provably Consistent Partial-Label Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/7bd28f15a49d5e5848d6ec70e584e625-Paper.pdf,2020,Other
Lipschitz Bounds and Provably Robust Training by Laplacian Smoothing,,,https://papers.nips.cc/paper_files/paper/2020/file/7bab7650be60b0738e22c3b8745f937d-Paper.pdf,2020,Deep Learning
"Robust, Accurate Stochastic Optimization for Variational Inference",,,https://papers.nips.cc/paper_files/paper/2020/file/7cac11e2f46ed46c339ec3d569853759-Paper.pdf,2020,Optimization
Discovering conflicting groups in signed networks,,,https://papers.nips.cc/paper_files/paper/2020/file/7cc538b1337957dae283c30ad46def38-Paper.pdf,2020,Other
Learning Some Popular Gaussian Graphical Models without Condition Number Bounds,,,https://papers.nips.cc/paper_files/paper/2020/file/7cc980b0f894bd0cf05c37c246f215f3-Paper.pdf,2020,Optimization
Sense and Sensitivity Analysis: Simple Post-Hoc Analysis of Bias Due to Unobserved Confounding,,,https://papers.nips.cc/paper_files/paper/2020/file/7d265aa7147bd3913fb84c7963a209d1-Paper.pdf,2020,Optimization
GAIT-prop: A biologically plausible learning rule derived from backpropagation of error,,,https://papers.nips.cc/paper_files/paper/2020/file/7ba0691b7777b6581397456412a41390-Paper.pdf,2020,Optimization
Mix and Match: An Optimistic Tree-Search Approach for Learning Models from Mixture Distributions,,,https://papers.nips.cc/paper_files/paper/2020/file/7d3d5bcad324d3edc08e40738e663554-Paper.pdf,2020,Optimization
Understanding Double Descent Requires A Fine-Grained Bias-Variance Decomposition,,,https://papers.nips.cc/paper_files/paper/2020/file/7d420e2b2939762031eed0447a9be19f-Paper.pdf,2020,Optimization
The Smoothed Possibility of Social Choice,,,https://papers.nips.cc/paper_files/paper/2020/file/7e05d6f828574fbc975a896b25bb011e-Paper.pdf,2020,Other
"Discover, Hallucinate, and Adapt: Open Compound Domain Adaptation for Semantic Segmentation",,,https://papers.nips.cc/paper_files/paper/2020/file/7a9a322cbe0d06a98667fdc5160dc6f8-Paper.pdf,2020,Computer Vision
VIME: Extending the Success of Self- and Semi-supervised Learning to Tabular Domain,,,https://papers.nips.cc/paper_files/paper/2020/file/7d97667a3e056acab9aaf653807b4a03-Paper.pdf,2020,Other
A Decentralized Parallel Algorithm for Training Generative Adversarial Nets,,,https://papers.nips.cc/paper_files/paper/2020/file/7e0a0209b929d097bd3e8ef30567a5c1-Paper.pdf,2020,Other
Hybrid Variance-Reduced SGD Algorithms For Minimax Problems with Nonconvex-Linear Function,,,https://papers.nips.cc/paper_files/paper/2020/file/7f141cf8e7136ce8701dc6636c2a6fe4-Paper.pdf,2020,Other
Phase retrieval in high dimensions: Statistical and computational phase transitions,,,https://papers.nips.cc/paper_files/paper/2020/file/7ec0dbeee45813422897e04ad8424a5e-Paper.pdf,2020,Other
Belief-Dependent Macro-Action Discovery in POMDPs using the Value of Information,,,https://papers.nips.cc/paper_files/paper/2020/file/7f2be1b45d278ac18804b79207a24c53-Paper.pdf,2020,Other
Fair Performance Metric Elicitation,,,https://papers.nips.cc/paper_files/paper/2020/file/7ec2442aa04c157590b2fa1a7d093a33-Paper.pdf,2020,Other
LoCo: Local Contrastive Representation Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/7fa215c9efebb3811a7ef58409907899-Paper.pdf,2020,Other
Modeling and Optimization Trade-off in Meta-learning,,,https://papers.nips.cc/paper_files/paper/2020/file/7fc63ff01769c4fa7d9279e97e307829-Paper.pdf,2020,Other
SnapBoost: A Heterogeneous Boosting Machine,,,https://papers.nips.cc/paper_files/paper/2020/file/7fd3b80fb1884e2927df46a7139bb8bf-Paper.pdf,2020,Other
On Adaptive Distance Estimation,,,https://papers.nips.cc/paper_files/paper/2020/file/803ef56843860e4a48fc4cdb3065e8ce-Paper.pdf,2020,Other
Stage-wise Conservative Linear Bandits,,,https://papers.nips.cc/paper_files/paper/2020/file/804741413d7fe0e515b19a7ffc7b3027-Paper.pdf,2020,Other
Metric-Free Individual Fairness in Online Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/80b618ebcac7aa97a6dac2ba65cb7e36-Paper.pdf,2020,Other
Fine-Grained Dynamic Head for Object Detection,,,https://papers.nips.cc/paper_files/paper/2020/file/7f6caf1f0ba788cd7953d817724c2b6e-Paper.pdf,2020,Other
GreedyFool: Distortion-Aware Sparse Adversarial Attack,,,https://papers.nips.cc/paper_files/paper/2020/file/8169e05e2a0debcb15458f2cc1eff0ea-Paper.pdf,2020,Other
RELATE: Physically Plausible Multi-Object Scene Synthesis Using Structured Latent Spaces,,,https://papers.nips.cc/paper_files/paper/2020/file/806beafe154032a5b818e97b4420ad98-Paper.pdf,2020,Other
Sample-Efficient Optimization in the Latent Space of Deep Generative Models via Weighted Retraining,,,https://papers.nips.cc/paper_files/paper/2020/file/81e3225c6ad49623167a4309eb4b2e75-Paper.pdf,2020,Other
Soft Contrastive Learning for Visual Localization,,,https://papers.nips.cc/paper_files/paper/2020/file/7f2cba89a7116c7c6b0a769572d5fad9-Paper.pdf,2020,Other
RetroXpert: Decompose Retrosynthesis Prediction Like A Chemist,,,https://papers.nips.cc/paper_files/paper/2020/file/819f46e52c25763a55cc642422644317-Paper.pdf,2020,Other
Improved Sample Complexity for Incremental Autonomous Exploration in MDPs,,,https://papers.nips.cc/paper_files/paper/2020/file/81e793dc8317a3dbc3534ed3f242c418-Paper.pdf,2020,Other
VAEM: a Deep Generative Model for Heterogeneous Mixed Type Data,,,https://papers.nips.cc/paper_files/paper/2020/file/8171ac2c5544a5cb54ac0f38bf477af4-Paper.pdf,2020,Other
RD$^2$: Reward Decomposition with Representation Decomposition,,,https://papers.nips.cc/paper_files/paper/2020/file/82039d16dce0aab3913b6a7ac73deff7-Paper.pdf,2020,Other
Fairness constraints can help exact inference in structured prediction,,,https://papers.nips.cc/paper_files/paper/2020/file/8248a99e81e752cb9b41da3fc43fbe7f-Paper.pdf,2020,Other
"TinyTL: Reduce Memory, Not Parameters for Efficient On-Device Learning",,,https://papers.nips.cc/paper_files/paper/2020/file/81f7acabd411274fcf65ce2070ed568a-Paper.pdf,2020,Deep Learning
Self-paced Contrastive Learning with Hybrid Memory for Domain Adaptive Object Re-ID,,,https://papers.nips.cc/paper_files/paper/2020/file/821fa74b50ba3f7cba1e6c53e8fa6845-Paper.pdf,2020,Computer Vision
Smooth And Consistent Probabilistic Regression Trees,,,https://papers.nips.cc/paper_files/paper/2020/file/8289889263db4a40463e3f358bb7c7a1-Paper.pdf,2020,Other
Factorized Neural Processes for Neural Processes: K-Shot Prediction of Neural Responses,,,https://papers.nips.cc/paper_files/paper/2020/file/82e9e7a12665240d13d0b928be28f230-Paper.pdf,2020,Deep Learning
Winning the Lottery with Continuous Sparsification,,,https://papers.nips.cc/paper_files/paper/2020/file/83004190b1793d7aa15f8d0d49a13eba-Paper.pdf,2020,Deep Learning
Joints in Random Forests,,,https://papers.nips.cc/paper_files/paper/2020/file/8396b14c5dff55d13eea57487bf8ed26-Paper.pdf,2020,Optimization
Computing Valid p-value for Optimal Changepoint by Selective Inference using Dynamic Programming,,,https://papers.nips.cc/paper_files/paper/2020/file/82b04cd5aa016d979fe048f3ddf0e8d3-Paper.pdf,2020,Optimization
Compositional Generalization by Learning Analytical Expressions,,,https://papers.nips.cc/paper_files/paper/2020/file/83adc9225e4deb67d7ce42d58fe5157c-Paper.pdf,2020,Other
Adversarial robustness via robust low rank representations,,,https://papers.nips.cc/paper_files/paper/2020/file/837a7924b8c0aa866e41b2721f66135c-Paper.pdf,2020,Deep Learning
Instance-based Generalization in Reinforcement Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/82674fc29bc0d9895cee346548c2cb5c-Paper.pdf,2020,Reinforcement Learning
An implicit function learning approach for parametric modal regression,,,https://papers.nips.cc/paper_files/paper/2020/file/83eaa6722798a773dd55e8fc7443aa09-Paper.pdf,2020,Other
Coresets for Robust Training of Deep Neural Networks against Noisy Labels,,,https://papers.nips.cc/paper_files/paper/2020/file/8493eeaccb772c0878f99d60a0bd2bb3-Paper.pdf,2020,Deep Learning
Adapting to Misspecification in Contextual Bandits,,,https://papers.nips.cc/paper_files/paper/2020/file/84c230a5b1bc3495046ef916957c7238-Paper.pdf,2020,Reinforcement Learning
Convergence of Meta-Learning with Task-Specific Adaptation over Partial Parameters,,,https://papers.nips.cc/paper_files/paper/2020/file/84c578f202616448a2f80e6f56d5f16d-Paper.pdf,2020,Deep Learning
JAX MD: A Framework for Differentiable Physics,,,https://papers.nips.cc/paper_files/paper/2020/file/83d3d4b6c9579515e1679aca8cbc8033-Paper.pdf,2020,Optimization
MetaPerturb: Transferable Regularizer for Heterogeneous Tasks and Architectures,,,https://papers.nips.cc/paper_files/paper/2020/file/84ddfb34126fc3a48ee38d7044e87276-Paper.pdf,2020,Optimization
Learning to solve TV regularised problems with unrolled algorithms,,,https://papers.nips.cc/paper_files/paper/2020/file/84fec9a8e45846340fdf5c7c9f7ed66c-Paper.pdf,2020,Other
